,dif_min,atraso_15,periodo_dia,temporada_alta
898,8.000000000000002,0,tarde,1
899,33.00000000000001,1,tarde,1
900,16.000000000000004,1,tarde,1
901,25.0,1,tarde,1
902,7.0,0,tarde,1
903,7.0,0,tarde,1
904,6.0,0,tarde,1
905,6.0,0,tarde,1
906,50.0,1,mañana,1
907,7.0,0,tarde,1
908,5.0,0,tarde,1
909,7.0,0,tarde,1
910,8.000000000000002,0,tarde,1
911,-4.000000000000001,0,tarde,1
912,1.0000000000000002,0,tarde,1
913,15.0,0,tarde,1
914,7.0,0,tarde,1
915,68.00000000000001,1,tarde,1
916,14.0,0,tarde,1
917,4.000000000000001,0,tarde,1
918,14.0,0,tarde,1
919,11.0,0,tarde,1
920,15.0,0,tarde,1
921,2.0000000000000004,0,tarde,1
922,10.0,0,tarde,1
923,4.000000000000001,0,tarde,1
924,-1.0000000000000002,0,tarde,1
925,17.000000000000004,1,tarde,1
926,2.0000000000000004,0,tarde,1
927,0.0,0,tarde,1
928,7.0,0,tarde,1
929,-1.0000000000000002,0,tarde,1
930,13.0,0,tarde,1
931,-3.0,0,tarde,1
932,-2.0000000000000004,0,tarde,1
933,-2.0000000000000004,0,tarde,1
934,8.000000000000002,0,tarde,1
935,8.000000000000002,0,tarde,1
936,10.0,0,noche,1
937,-3.0,0,noche,1
938,11.0,0,noche,1
939,0.0,0,noche,1
940,9.0,0,noche,1
941,1.0000000000000002,0,noche,1
942,-3.0,0,noche,1
943,7.0,0,noche,1
944,12.0,0,noche,1
945,14.0,0,noche,1
946,9.0,0,noche,1
947,-2.0000000000000004,0,noche,1
948,-3.0,0,noche,1
949,3.0,0,noche,1
950,1.0000000000000002,0,noche,1
951,2.0000000000000004,0,noche,1
952,6.0,0,tarde,1
953,13.0,0,tarde,1
954,15.0,0,tarde,1
955,-3.0,0,tarde,1
956,88.0,1,tarde,1
957,0.0,0,tarde,1
958,13.0,0,tarde,1
959,13.0,0,tarde,1
960,5.0,0,tarde,1
961,7.0,0,tarde,1
962,2.0000000000000004,0,tarde,1
963,14.0,0,tarde,1
964,7.0,0,tarde,1
965,12.0,0,tarde,1
966,1.0000000000000002,0,tarde,1
967,57.0,1,tarde,1
968,26.0,1,tarde,1
969,34.00000000000001,1,tarde,1
970,7.0,0,tarde,1
971,4.000000000000001,0,tarde,1
972,3.0,0,tarde,1
973,10.0,0,tarde,1
974,10.0,0,tarde,1
975,0.0,0,tarde,1
976,22.0,1,tarde,1
977,5.0,0,tarde,1
978,7.0,0,tarde,1
979,5.0,0,tarde,1
980,10.0,0,tarde,1
981,-4.000000000000001,0,tarde,1
982,1.0000000000000002,0,tarde,1
983,-3.0,0,noche,1
984,-2.0000000000000004,0,noche,1
985,10.0,0,noche,1
986,6.0,0,noche,1
987,19.0,1,noche,1
988,2.0000000000000004,0,noche,1
989,9.0,0,noche,1
990,2.0000000000000004,0,noche,1
991,12.0,0,noche,1
992,3.0,0,noche,1
993,-1.0000000000000002,0,noche,1
994,-2.0000000000000004,0,noche,1
995,2.0000000000000004,0,noche,1
996,-2.0000000000000004,0,noche,1
997,7.0,0,noche,1
998,8.000000000000002,0,noche,1
999,3.0,0,noche,1
1000,0.0,0,noche,1
1001,0.0,0,noche,1
1002,-8.000000000000002,0,noche,1
1003,-1.0000000000000002,0,noche,1
1004,19.0,1,noche,1
1005,4.000000000000001,0,noche,1
1006,10.0,0,noche,1
1007,-4.000000000000001,0,noche,1
1008,15.0,0,noche,1
1009,0.0,0,noche,1
1010,0.0,0,noche,1
1011,6.0,0,noche,1
1012,14.0,0,noche,1
1013,-3.0,0,noche,1
1014,-3.0,0,noche,1
1015,10.0,0,noche,1
1016,2.0000000000000004,0,noche,1
1017,9.0,0,noche,1
1018,-9.0,0,noche,1
1019,-5.0,0,noche,1
1020,13.0,0,noche,1
1021,17.000000000000004,1,noche,1
1022,29.0,1,noche,1
1023,-5.0,0,noche,1
1024,10.0,0,noche,1
1025,14.0,0,noche,1
1026,2.0000000000000004,0,tarde,1
1027,16.000000000000004,1,tarde,1
1028,2.0000000000000004,0,tarde,1
1029,7.0,0,tarde,1
1030,10.0,0,tarde,1
1031,10.0,0,tarde,1
1032,13.0,0,tarde,1
1033,0.0,0,tarde,1
1034,13.0,0,tarde,1
1035,5.0,0,tarde,1
1036,5.0,0,tarde,1
1037,9.0,0,tarde,1
1038,10.0,0,tarde,1
1039,6.0,0,tarde,1
1040,17.000000000000004,1,0,1
1041,15.0,0,tarde,1
1042,27.0,1,tarde,1
1043,9.0,0,tarde,1
1044,21.0,1,tarde,1
1045,15.0,0,tarde,1
1046,7.0,0,tarde,1
1047,9.0,0,tarde,1
1048,-2.0000000000000004,0,tarde,1
1049,18.0,1,tarde,1
1050,18.0,1,tarde,1
1051,1.0000000000000002,0,tarde,1
1052,2.0000000000000004,0,tarde,1
1053,3.0,0,tarde,1
1054,-1.0000000000000002,0,tarde,1
1055,13.0,0,tarde,1
1056,-1.0000000000000002,0,tarde,1
1057,-5.0,0,tarde,1
1058,60.0,1,noche,1
1059,17.000000000000004,1,noche,1
1060,12.0,0,noche,1
1061,19.0,1,noche,1
1062,44.0,1,noche,1
1063,15.0,0,noche,1
1064,15.0,0,noche,1
1065,8.000000000000002,0,noche,1
1066,1.0000000000000002,0,noche,1
1067,46.0,1,mañana,1
1068,17.000000000000004,1,mañana,1
1069,14.0,0,mañana,1
1070,10.0,0,mañana,1
1071,25.0,1,mañana,1
1072,23.0,1,mañana,1
1073,0.0,0,mañana,1
1074,12.0,0,mañana,1
1075,18.0,1,mañana,1
1076,18.0,1,tarde,1
1077,5.0,0,mañana,1
1078,-2.0000000000000004,0,mañana,1
1079,38.0,1,mañana,1
1080,4.000000000000001,0,mañana,1
1081,5.0,0,mañana,1
1082,35.0,1,mañana,1
1083,14.0,0,tarde,1
1084,3.0,0,tarde,1
1085,3.0,0,tarde,1
1086,11.0,0,tarde,1
1087,15.0,0,tarde,1
1088,8.000000000000002,0,tarde,1
1089,13.0,0,tarde,1
1090,15.0,0,tarde,1
1091,10.0,0,tarde,1
1092,3.0,0,tarde,1
1093,1.0000000000000002,0,tarde,1
1094,-4.000000000000001,0,tarde,1
1095,14.0,0,tarde,1
1096,14.0,0,tarde,1
1097,9.0,0,tarde,1
1098,5.0,0,tarde,1
1099,6.0,0,tarde,1
1100,16.000000000000004,1,tarde,1
1101,4.000000000000001,0,tarde,1
1102,16.000000000000004,1,tarde,1
1103,13.0,0,tarde,1
1104,32.00000000000001,1,tarde,1
1105,-3.0,0,tarde,1
1106,0.0,0,tarde,1
1107,3.0,0,tarde,1
1108,25.0,1,tarde,1
1109,28.0,1,tarde,1
1110,1.0000000000000002,0,tarde,1
1111,1.0000000000000002,0,tarde,1
1112,17.000000000000004,1,tarde,1
1113,10.0,0,tarde,1
1114,16.000000000000004,1,noche,1
1115,6.0,0,noche,1
1116,7.0,0,noche,1
1117,6.0,0,noche,1
1118,12.0,0,noche,1
1119,15.0,0,noche,1
1120,94.0,1,noche,1
1121,19.0,1,noche,1
1122,25.0,1,noche,1
1123,23.0,1,noche,1
1124,17.000000000000004,1,noche,1
1125,8.000000000000002,0,noche,1
1126,10.0,0,noche,1
1127,26.0,1,noche,1
1128,17.000000000000004,1,noche,1
1129,16.000000000000004,1,noche,1
1130,28.0,1,noche,1
1131,12.0,0,noche,1
1132,25.0,1,noche,1
1133,2.0000000000000004,0,noche,1
1134,-4.000000000000001,0,noche,1
1135,13.0,0,noche,1
1136,16.000000000000004,1,noche,1
1137,8.000000000000002,0,noche,1
1138,8.000000000000002,0,noche,1
1139,9.0,0,noche,1
1140,7.0,0,noche,1
1141,12.0,0,noche,1
1142,8.000000000000002,0,noche,1
1143,12.0,0,noche,1
1144,12.0,0,noche,1
1145,35.0,1,mañana,1
1146,11.0,0,mañana,1
1147,133.00000000000003,1,mañana,1
1148,37.0,1,mañana,1
1149,13.0,0,mañana,1
1150,13.0,0,mañana,1
1151,27.0,1,mañana,1
1152,159.0,1,mañana,1
1153,1.0000000000000002,0,mañana,1
1154,15.0,0,mañana,1
1155,2.0000000000000004,0,mañana,1
1156,4.000000000000001,0,mañana,1
1157,20.0,1,mañana,1
1158,14.0,0,mañana,1
1159,22.0,1,mañana,1
1160,2.0000000000000004,0,mañana,1
1161,12.0,0,mañana,1
1162,3.0,0,mañana,1
1163,21.0,1,mañana,1
1164,16.000000000000004,1,mañana,1
1165,10.0,0,mañana,1
1166,8.000000000000002,0,mañana,1
1167,19.0,1,mañana,1
1168,6.0,0,mañana,1
1169,6.0,0,mañana,1
1170,13.0,0,mañana,1
1171,9.0,0,mañana,1
1172,18.0,1,mañana,1
1173,6.0,0,mañana,1
1174,25.0,1,mañana,1
1175,-2.0000000000000004,0,tarde,1
1176,43.0,1,noche,1
1177,3.0,0,tarde,1
1178,12.0,0,tarde,1
1179,6.0,0,tarde,1
1180,16.000000000000004,1,tarde,1
1181,-1.0000000000000002,0,tarde,1
1182,13.0,0,tarde,1
1183,2.0000000000000004,0,tarde,1
1184,8.000000000000002,0,tarde,1
1185,11.0,0,tarde,1
1186,26.0,1,tarde,1
1187,0.0,0,tarde,1
1188,4.000000000000001,0,tarde,1
1189,4.000000000000001,0,tarde,1
1190,18.0,1,tarde,1
1191,5.0,0,tarde,1
1192,1.0000000000000002,0,tarde,1
1193,-1.0000000000000002,0,tarde,1
1194,-2.0000000000000004,0,tarde,1
1195,18.0,1,tarde,1
1196,18.0,1,tarde,1
1197,7.0,0,tarde,1
1198,7.0,0,tarde,1
1199,1.0000000000000002,0,tarde,1
1200,37.0,1,tarde,1
1201,75.0,1,noche,1
1202,-3.0,0,noche,1
1203,9.0,0,noche,1
1204,18.0,1,noche,1
1205,12.0,0,noche,1
1206,15.0,0,noche,1
1207,5.0,0,noche,1
1208,14.0,0,noche,1
1209,20.0,1,noche,1
1210,-7.0,0,noche,1
1211,-2.0000000000000004,0,noche,1
1212,-6.0,0,noche,1
1213,-2.0000000000000004,0,noche,1
1214,10.0,0,tarde,1
1215,0.0,0,tarde,1
1216,5.0,0,mañana,1
1217,-6.0,0,tarde,1
1218,9.0,0,noche,1
1219,5.0,0,mañana,1
1220,25.0,1,noche,1
1221,-5.0,0,mañana,1
1222,1.0000000000000002,0,mañana,1
1223,0.0,0,mañana,1
1224,-2.0000000000000004,0,mañana,1
1225,-3.0,0,mañana,1
1226,1.0000000000000002,0,mañana,1
1227,1.0000000000000002,0,mañana,1
1228,-4.000000000000001,0,mañana,1
1229,-4.000000000000001,0,mañana,1
1230,-4.000000000000001,0,mañana,1
1231,2.0000000000000004,0,mañana,1
1232,-3.0,0,mañana,1
1233,2.0000000000000004,0,mañana,1
1234,25.0,1,mañana,1
1235,-1.0000000000000002,0,mañana,1
1236,3.0,0,mañana,1
1237,-4.000000000000001,0,mañana,1
1238,4.000000000000001,0,mañana,1
1239,-3.0,0,mañana,1
1240,-1.0000000000000002,0,mañana,1
1241,4.000000000000001,0,mañana,1
1242,14.0,0,mañana,1
1243,-3.0,0,mañana,1
1244,-2.0000000000000004,0,mañana,1
1245,-2.0000000000000004,0,mañana,1
1246,0.0,0,mañana,1
1247,-2.0000000000000004,0,mañana,1
1248,4.000000000000001,0,mañana,1
1249,12.0,0,mañana,1
1250,0.0,0,mañana,1
1251,-2.0000000000000004,0,mañana,1
1252,-3.0,0,tarde,1
1253,-1.0000000000000002,0,tarde,1
1254,35.0,1,tarde,1
1255,-2.0000000000000004,0,tarde,1
1256,0.0,0,tarde,1
1257,4.000000000000001,0,tarde,1
1258,7.0,0,tarde,1
1259,53.0,1,tarde,1
1260,1.0000000000000002,0,tarde,1
1261,-3.0,0,tarde,1
1262,-3.0,0,tarde,1
1263,-1.0000000000000002,0,tarde,1
1264,-3.0,0,tarde,1
1265,-2.0000000000000004,0,tarde,1
1266,-1.0000000000000002,0,tarde,1
1267,11.0,0,tarde,1
1268,10.0,0,tarde,1
1269,5.0,0,mañana,1
1270,-7.0,0,mañana,1
1271,-2.0000000000000004,0,mañana,1
1272,8.000000000000002,0,mañana,1
1273,2.0000000000000004,0,mañana,1
1274,-2.0000000000000004,0,mañana,1
1275,-2.0000000000000004,0,mañana,1
1276,-7.0,0,mañana,1
1277,-1.0000000000000002,0,mañana,1
1278,0.0,0,mañana,1
1279,-1.0000000000000002,0,mañana,1
1280,11.0,0,mañana,1
1281,10.0,0,mañana,1
1282,20.0,1,mañana,1
1283,10.0,0,mañana,1
1284,-2.0000000000000004,0,mañana,1
1285,3.0,0,mañana,1
1286,2.0000000000000004,0,mañana,1
1287,1.0000000000000002,0,mañana,1
1288,-1.0000000000000002,0,mañana,1
1289,3.0,0,mañana,1
1290,1.0000000000000002,0,mañana,1
1291,-4.000000000000001,0,mañana,1
1292,-1.0000000000000002,0,mañana,1
1293,6.0,0,mañana,1
1294,-1.0000000000000002,0,mañana,1
1295,-3.0,0,mañana,1
1296,14.0,0,mañana,1
1297,1.0000000000000002,0,mañana,1
1298,-2.0000000000000004,0,mañana,1
1299,11.0,0,mañana,1
1300,-1.0000000000000002,0,tarde,1
1301,8.000000000000002,0,mañana,1
1302,-4.000000000000001,0,mañana,1
1303,-4.000000000000001,0,tarde,1
1304,-4.000000000000001,0,mañana,1
1305,24.0,1,mañana,1
1306,-4.000000000000001,0,tarde,1
1307,1.0000000000000002,0,mañana,1
1308,-3.0,0,mañana,1
1309,5.0,0,tarde,1
1310,-3.0,0,mañana,1
1311,-1.0000000000000002,0,mañana,1
1312,-5.0,0,tarde,1
1313,-1.0000000000000002,0,mañana,1
1314,12.0,0,mañana,1
1315,-2.0000000000000004,0,mañana,1
1316,12.0,0,mañana,1
1317,6.0,0,mañana,1
1318,-3.0,0,mañana,1
1319,-1.0000000000000002,0,mañana,1
1320,1.0000000000000002,0,mañana,1
1321,-6.0,0,mañana,1
1322,-1.0000000000000002,0,mañana,1
1323,0.0,0,mañana,1
1324,0.0,0,mañana,1
1325,12.0,0,mañana,1
1326,7.0,0,mañana,1
1327,7.0,0,mañana,1
1328,-1.0000000000000002,0,mañana,1
1329,3.0,0,mañana,1
1330,5.0,0,mañana,1
1331,-3.0,0,mañana,1
1332,0.0,0,mañana,1
1333,6.0,0,mañana,1
1334,4.000000000000001,0,mañana,1
1335,-5.0,0,mañana,1
1336,-3.0,0,mañana,1
1337,8.000000000000002,0,mañana,1
1338,0.0,0,mañana,1
1339,3.0,0,mañana,1
1340,21.0,1,mañana,1
1341,12.0,0,mañana,1
1342,1.0000000000000002,0,mañana,1
1343,0.0,0,mañana,1
1344,-4.000000000000001,0,tarde,1
1345,12.0,0,tarde,1
1346,-4.000000000000001,0,tarde,1
1347,-2.0000000000000004,0,tarde,1
1348,-1.0000000000000002,0,tarde,1
1349,0.0,0,tarde,1
1350,-2.0000000000000004,0,tarde,1
1351,-6.0,0,tarde,1
1352,-3.0,0,tarde,1
1353,2.0000000000000004,0,tarde,1
1354,-1.0000000000000002,0,tarde,1
1355,3.0,0,tarde,1
1356,7.0,0,tarde,1
1357,-7.0,0,tarde,1
1358,-7.0,0,tarde,1
1359,9.0,0,tarde,1
1360,4.000000000000001,0,tarde,1
1361,-5.0,0,tarde,1
1362,-1.0000000000000002,0,tarde,1
1363,1.0000000000000002,0,tarde,1
1364,2.0000000000000004,0,tarde,1
1365,1.0000000000000002,0,tarde,1
1366,10.0,0,tarde,1
1367,0.0,0,tarde,1
1368,6.0,0,tarde,1
1369,0.0,0,tarde,1
1370,-3.0,0,tarde,1
1371,-1.0000000000000002,0,tarde,1
1372,0.0,0,tarde,1
1373,-2.0000000000000004,0,tarde,1
1374,2.0000000000000004,0,tarde,1
1375,0.0,0,tarde,1
1376,-8.000000000000002,0,tarde,1
1377,-1.0000000000000002,0,tarde,1
1378,-4.000000000000001,0,tarde,1
1379,-2.0000000000000004,0,tarde,1
1380,-4.000000000000001,0,tarde,1
1381,30.0,1,tarde,1
1382,15.0,0,tarde,1
1383,-6.0,0,noche,1
1384,-3.0,0,noche,1
1385,-2.0000000000000004,0,noche,1
1386,4.000000000000001,0,noche,1
1387,0.0,0,noche,1
1388,3.0,0,noche,1
1389,-1.0000000000000002,0,noche,1
1390,-2.0000000000000004,0,noche,1
1391,-3.0,0,noche,1
1392,-3.0,0,noche,1
1393,0.0,0,noche,1
1394,-7.0,0,noche,1
1395,-2.0000000000000004,0,noche,1
1396,5.0,0,noche,1
1397,26.0,1,noche,1
1398,22.0,1,noche,1
1399,-2.0000000000000004,0,noche,1
1400,-6.0,0,noche,1
1401,2.0000000000000004,0,noche,1
1402,3.0,0,noche,1
1403,1.0000000000000002,0,noche,1
1404,3.0,0,noche,1
1405,0.0,0,noche,1
1406,4.000000000000001,0,noche,1
1407,11.0,0,noche,1
1408,9.0,0,noche,1
1409,-2.0000000000000004,0,noche,1
1410,0.0,0,mañana,1
1411,-8.000000000000002,0,mañana,1
1412,-3.0,0,mañana,1
1413,0.0,0,mañana,1
1414,-4.000000000000001,0,mañana,1
1415,2.0000000000000004,0,mañana,1
1416,1.0000000000000002,0,mañana,1
1417,-3.0,0,mañana,1
1418,-9.0,0,mañana,1
1419,3.0,0,mañana,1
1420,-1.0000000000000002,0,mañana,1
1421,7.0,0,mañana,1
1422,-3.0,0,mañana,1
1423,-2.0000000000000004,0,mañana,1
1424,-5.0,0,mañana,1
1425,-3.0,0,mañana,1
1426,-4.000000000000001,0,mañana,1
1427,-2.0000000000000004,0,mañana,1
1428,-2.0000000000000004,0,mañana,1
1429,-1.0000000000000002,0,mañana,1
1430,1.0000000000000002,0,mañana,1
1431,-2.0000000000000004,0,mañana,1
1432,-7.0,0,tarde,1
1433,-4.000000000000001,0,tarde,1
1434,1.0000000000000002,0,tarde,1
1435,10.0,0,tarde,1
1436,4.000000000000001,0,tarde,1
1437,-3.0,0,tarde,1
1438,-4.000000000000001,0,tarde,1
1439,4.000000000000001,0,tarde,1
1440,-2.0000000000000004,0,tarde,1
1441,5.0,0,tarde,1
1442,9.0,0,tarde,1
1443,5.0,0,tarde,1
1444,-2.0000000000000004,0,tarde,1
1445,5.0,0,tarde,1
1446,-4.000000000000001,0,tarde,1
1447,-4.000000000000001,0,tarde,1
1448,-3.0,0,tarde,1
1449,-9.0,0,tarde,1
1450,0.0,0,tarde,1
1451,0.0,0,tarde,1
1452,-6.0,0,tarde,1
1453,0.0,0,tarde,1
1454,-2.0000000000000004,0,tarde,1
1455,-1.0000000000000002,0,tarde,1
1456,1.0000000000000002,0,tarde,1
1457,96.0,1,tarde,1
1458,0.0,0,tarde,1
1459,24.0,1,tarde,1
1460,1.0000000000000002,0,tarde,1
1461,13.0,0,tarde,1
1462,10.0,0,tarde,1
1463,-4.000000000000001,0,mañana,1
1464,-5.0,0,mañana,1
1465,-1.0000000000000002,0,mañana,1
1466,-3.0,0,mañana,1
1467,-3.0,0,mañana,1
1468,-4.000000000000001,0,mañana,1
1469,0.0,0,mañana,1
1470,32.00000000000001,1,mañana,1
1471,2.0000000000000004,0,mañana,1
1472,-3.0,0,mañana,1
1473,-2.0000000000000004,0,mañana,1
1474,-1.0000000000000002,0,mañana,1
1475,16.000000000000004,1,mañana,1
1476,21.0,1,mañana,1
1477,14.0,0,mañana,1
1478,115.0,1,mañana,1
1479,7.0,0,mañana,1
1480,2.0000000000000004,0,mañana,1
1481,-2.0000000000000004,0,mañana,1
1482,-3.0,0,mañana,1
1483,-2.0000000000000004,0,mañana,1
1484,1.0000000000000002,0,mañana,1
1485,-2.0000000000000004,0,mañana,1
1486,-5.0,0,mañana,1
1487,-4.000000000000001,0,mañana,1
1488,-3.0,0,mañana,1
1489,-2.0000000000000004,0,mañana,1
1490,2.0000000000000004,0,mañana,1
1491,4.000000000000001,0,mañana,1
1492,-2.0000000000000004,0,mañana,1
1493,14.0,0,tarde,1
1494,-3.0,0,tarde,1
1495,-1.0000000000000002,0,tarde,1
1496,1.0000000000000002,0,tarde,1
1497,3.0,0,tarde,1
1498,0.0,0,mañana,1
1499,0.0,0,tarde,1
1500,-4.000000000000001,0,tarde,1
1501,5.0,0,tarde,1
1502,-2.0000000000000004,0,tarde,1
1503,-5.0,0,tarde,1
1504,-1.0000000000000002,0,tarde,1
1505,-2.0000000000000004,0,mañana,1
1506,1.0000000000000002,0,tarde,1
1507,6.0,0,tarde,1
1508,-2.0000000000000004,0,tarde,1
1509,5.0,0,tarde,1
1510,-1.0000000000000002,0,tarde,1
1511,-1.0000000000000002,0,tarde,1
1512,4.000000000000001,0,mañana,1
1513,-5.0,0,tarde,1
1514,4.000000000000001,0,tarde,1
1515,-2.0000000000000004,0,tarde,1
1516,13.0,0,tarde,1
1517,1.0000000000000002,0,tarde,1
1518,0.0,0,tarde,1
1519,0.0,0,mañana,1
1520,-4.000000000000001,0,tarde,1
1521,32.00000000000001,1,tarde,1
1522,-3.0,0,tarde,1
1523,10.0,0,tarde,1
1524,-8.000000000000002,0,tarde,1
1525,0.0,0,tarde,1
1526,45.0,1,tarde,1
1527,-3.0,0,tarde,1
1528,-2.0000000000000004,0,tarde,1
1529,-2.0000000000000004,0,tarde,1
1530,-4.000000000000001,0,tarde,1
1531,-1.0000000000000002,0,tarde,1
1532,1.0000000000000002,0,tarde,1
1533,-3.0,0,tarde,1
1534,-1.0000000000000002,0,tarde,1
1535,0.0,0,tarde,1
1536,2.0000000000000004,0,tarde,1
1537,-8.000000000000002,0,tarde,1
1538,3.0,0,tarde,1
1539,-3.0,0,tarde,1
1540,-3.0,0,tarde,1
1541,-10.0,0,tarde,1
1542,-2.0000000000000004,0,tarde,1
1543,-5.0,0,tarde,1
1544,3.0,0,tarde,1
1545,-4.000000000000001,0,tarde,1
1546,-1.0000000000000002,0,tarde,1
1547,3.0,0,tarde,1
1548,-3.0,0,tarde,1
1549,1.0000000000000002,0,tarde,1
1550,0.0,0,tarde,1
1551,2.0000000000000004,0,tarde,1
1552,-1.0000000000000002,0,tarde,1
1553,2.0000000000000004,0,tarde,1
1554,4.000000000000001,0,tarde,1
1555,-6.0,0,mañana,1
1556,5.0,0,mañana,1
1557,0.0,0,mañana,1
1558,-2.0000000000000004,0,mañana,1
1559,0.0,0,mañana,1
1560,-2.0000000000000004,0,mañana,1
1561,20.0,1,mañana,1
1562,0.0,0,mañana,1
1563,1.0000000000000002,0,mañana,1
1564,-1.0000000000000002,0,mañana,1
1565,1.0000000000000002,0,mañana,1
1566,-1.0000000000000002,0,mañana,1
1567,5.0,0,mañana,1
1568,-4.000000000000001,0,mañana,1
1569,12.0,0,mañana,1
1570,-3.0,0,mañana,1
1571,-1.0000000000000002,0,mañana,1
1572,0.0,0,mañana,1
1573,-1.0000000000000002,0,mañana,1
1574,-2.0000000000000004,0,mañana,1
1575,0.0,0,mañana,1
1576,0.0,0,mañana,1
1577,-4.000000000000001,0,mañana,1
1578,-2.0000000000000004,0,mañana,1
1579,-1.0000000000000002,0,mañana,1
1580,0.0,0,mañana,1
1581,3.0,0,mañana,1
1582,3.0,0,mañana,1
1583,0.0,0,mañana,1
1584,-3.0,0,mañana,1
1585,-6.0,0,tarde,1
1586,0.0,0,noche,1
1587,0.0,0,noche,1
1588,-3.0,0,noche,1
1589,8.000000000000002,0,noche,1
1590,-4.000000000000001,0,noche,1
1591,10.0,0,noche,1
1592,23.0,1,noche,1
1593,-1.0000000000000002,0,noche,1
1594,-3.0,0,noche,1
1595,14.0,0,noche,1
1596,14.0,0,noche,1
1597,5.0,0,noche,1
1598,3.0,0,noche,1
1599,1.0000000000000002,0,noche,1
1600,0.0,0,noche,1
1601,11.0,0,noche,1
1602,20.0,1,noche,1
1603,74.0,1,noche,1
1604,26.0,1,noche,1
1605,12.0,0,noche,1
1606,13.0,0,noche,1
1607,2.0000000000000004,0,noche,1
1608,0.0,0,noche,1
1609,0.0,0,noche,1
1610,13.0,0,noche,1
1611,14.0,0,noche,1
1612,-2.0000000000000004,0,noche,1
1613,1.0000000000000002,0,noche,1
1614,18.0,1,noche,1
1615,4.000000000000001,0,noche,1
1616,30.0,1,noche,1
1617,-2.0000000000000004,0,tarde,1
1618,-3.0,0,mañana,1
1619,-3.0,0,mañana,1
1620,10.0,0,mañana,1
1621,2.0000000000000004,0,mañana,1
1622,-1.0000000000000002,0,mañana,1
1623,-2.0000000000000004,0,mañana,1
1624,29.0,1,mañana,1
1625,3.0,0,mañana,1
1626,2.0000000000000004,0,mañana,1
1627,1.0000000000000002,0,mañana,1
1628,15.0,0,mañana,1
1629,-2.0000000000000004,0,mañana,1
1630,18.0,1,mañana,1
1631,6.0,0,mañana,1
1632,0.0,0,mañana,1
1633,11.0,0,mañana,1
1634,-5.0,0,mañana,1
1635,2.0000000000000004,0,mañana,1
1636,4.000000000000001,0,mañana,1
1637,1.0000000000000002,0,mañana,1
1638,0.0,0,mañana,1
1639,6.0,0,mañana,1
1640,0.0,0,mañana,1
1641,-6.0,0,mañana,1
1642,-1.0000000000000002,0,mañana,1
1643,-3.0,0,mañana,1
1644,1.0000000000000002,0,mañana,1
1645,1.0000000000000002,0,mañana,1
1646,6.0,0,mañana,1
1647,10.0,0,mañana,1
1648,0.0,0,mañana,1
1649,-2.0000000000000004,0,tarde,1
1650,-3.0,0,tarde,1
1651,-4.000000000000001,0,tarde,1
1652,-3.0,0,tarde,1
1653,-3.0,0,tarde,1
1654,5.0,0,tarde,1
1655,-2.0000000000000004,0,tarde,1
1656,2.0000000000000004,0,tarde,1
1657,7.0,0,tarde,1
1658,9.0,0,tarde,1
1659,16.000000000000004,1,tarde,1
1660,-2.0000000000000004,0,tarde,1
1661,3.0,0,tarde,1
1662,-1.0000000000000002,0,tarde,1
1663,1.0000000000000002,0,tarde,1
1664,-4.000000000000001,0,tarde,1
1665,-2.0000000000000004,0,tarde,1
1666,-2.0000000000000004,0,tarde,1
1667,-4.000000000000001,0,tarde,1
1668,10.0,0,tarde,1
1669,5.0,0,tarde,1
1670,2.0000000000000004,0,tarde,1
1671,-6.0,0,tarde,1
1672,3.0,0,tarde,1
1673,17.000000000000004,1,tarde,1
1674,-4.000000000000001,0,tarde,1
1675,-1.0000000000000002,0,tarde,1
1676,16.000000000000004,1,tarde,1
1677,-5.0,0,tarde,1
1678,-1.0000000000000002,0,tarde,1
1679,-2.0000000000000004,0,noche,1
1680,2.0000000000000004,0,0,1
1681,-1.0000000000000002,0,tarde,1
1682,0.0,0,tarde,1
1683,-5.0,0,noche,1
1684,2.0000000000000004,0,0,1
1685,3.0,0,tarde,1
1686,-4.000000000000001,0,tarde,1
1687,7.0,0,noche,1
1688,-3.0,0,0,1
1689,-1.0000000000000002,0,tarde,1
1690,1.0000000000000002,0,tarde,1
1691,0.0,0,noche,1
1692,-1.0000000000000002,0,0,1
1693,-1.0000000000000002,0,tarde,1
1694,-1.0000000000000002,0,tarde,1
1695,-1.0000000000000002,0,noche,1
1696,-3.0,0,mañana,1
1697,2.0000000000000004,0,mañana,1
1698,-2.0000000000000004,0,mañana,1
1699,1.0000000000000002,0,mañana,1
1700,-5.0,0,mañana,1
1701,-6.0,0,mañana,1
1702,3.0,0,mañana,1
1703,-2.0000000000000004,0,mañana,1
1704,-4.000000000000001,0,mañana,1
1705,-5.0,0,mañana,1
1706,-3.0,0,mañana,1
1707,-4.000000000000001,0,mañana,1
1708,-2.0000000000000004,0,mañana,1
1709,-1.0000000000000002,0,mañana,1
1710,-1.0000000000000002,0,mañana,1
1711,6.0,0,mañana,1
1712,-2.0000000000000004,0,mañana,1
1713,-2.0000000000000004,0,mañana,1
1714,18.0,1,mañana,1
1715,4.000000000000001,0,mañana,1
1716,8.000000000000002,0,mañana,1
1717,-3.0,0,mañana,1
1718,-4.000000000000001,0,mañana,1
1719,-3.0,0,mañana,1
